street,sq__ft,sale_date,price,latitude,longitude,city,state,zip,beds,baths,type,Empty Lot,Street Types
3920 39TH ST,864,Thu May 15 00:00:00 EDT 2008,68566,38.539213000000004,-121.46393,SACRAMENTO,CA,95820,2,1,Residential,False,ST
701 JESSIE AVE,1011,Thu May 15 00:00:00 EDT 2008,70000,38.643978000000004,-121.44956200000001,SACRAMENTO,CA,95838,2,1,Residential,False,AVE
83 ARCADE BLVD,1158,Thu May 15 00:00:00 EDT 2008,80000,38.618716,-121.466327,SACRAMENTO,CA,95815,4,2,Residential,False,BLVD
601 REGGINALD WAY,1092,Thu May 15 00:00:00 EDT 2008,85500,38.64472,-121.452228,SACRAMENTO,CA,95838,3,2,Residential,False,WAY
550 DEL VERDE CIR,956,Thu May 15 00:00:00 EDT 2008,92000,38.627146999999994,-121.500799,SACRAMENTO,CA,95833,2,1,Condo,False,CIR
4113 DAYSTAR CT,1139,Thu May 15 00:00:00 EDT 2008,93600,38.520469,-121.458606,SACRAMENTO,CA,95824,2,2,Residential,False,CT
7374 TISDALE WAY,1058,Thu May 15 00:00:00 EDT 2008,95000,38.488238,-121.47256100000001,SACRAMENTO,CA,95822,3,1,Residential,False,WAY
3348 RIO LINDA BLVD,1040,Thu May 15 00:00:00 EDT 2008,97750,38.628842,-121.446127,SACRAMENTO,CA,95838,3,2,Residential,False,BLVD
3935 LIMESTONE WAY,1354,Thu May 15 00:00:00 EDT 2008,104000,38.484374,-121.46315700000001,SACRAMENTO,CA,95823,3,2,Residential,False,WAY
6208 GRATTAN WAY,1051,Thu May 15 00:00:00 EDT 2008,105000,38.679279,-121.37661499999999,NORTH HIGHLANDS,CA,95660,3,1,Residential,False,WAY
739 E WOODSIDE LN Unit E,682,Thu May 15 00:00:00 EDT 2008,107666,38.578675,-121.409951,SACRAMENTO,CA,95825,1,1,Condo,False,LN
4225 46TH AVE,1161,Thu May 15 00:00:00 EDT 2008,109000,38.511893,-121.457676,SACRAMENTO,CA,95824,3,1,Residential,False,AVE
1434 BELL AVE,1004,Thu May 15 00:00:00 EDT 2008,110000,38.647397999999995,-121.432914,SACRAMENTO,CA,95838,3,1,Residential,False,AVE
5628 GEORGIA DR,1229,Thu May 15 00:00:00 EDT 2008,110000,38.669587,-121.379879,NORTH HIGHLANDS,CA,95660,3,1,Residential,False,DR
7629 BETH ST,1249,Thu May 15 00:00:00 EDT 2008,112500,38.480126,-121.48786899999999,SACRAMENTO,CA,95832,3,2,Residential,False,ST
2277 BABETTE WAY,1161,Thu May 15 00:00:00 EDT 2008,114800,38.479593,-121.48433999999999,SACRAMENTO,CA,95832,3,2,Residential,False,WAY
6561 WEATHERFORD WAY,1010,Thu May 15 00:00:00 EDT 2008,116000,38.465551,-121.42661000000001,SACRAMENTO,CA,95823,3,1,Residential,False,WAY
3035 ESTEPA DR Unit 5C,0,Thu May 15 00:00:00 EDT 2008,119000,38.681393,-120.99671299999999,CAMERON PARK,CA,95682,0,0,Condo,True,DR
5136 CABOT CIR,1462,Thu May 15 00:00:00 EDT 2008,121500,38.528479,-121.411806,SACRAMENTO,CA,95820,4,2,Residential,False,CIR
7730 ROBINETTE RD,1269,Thu May 15 00:00:00 EDT 2008,122000,38.477090000000004,-121.410569,SACRAMENTO,CA,95828,3,2,Residential,False,RD
87 LACAM CIR,1188,Thu May 15 00:00:00 EDT 2008,123675,38.532359,-121.41167,SACRAMENTO,CA,95820,2,2,Residential,False,CIR
1691 NOGALES ST,1570,Thu May 15 00:00:00 EDT 2008,126854,38.631925,-121.427775,SACRAMENTO,CA,95838,4,2,Residential,False,ST
3118 42ND ST,1093,Thu May 15 00:00:00 EDT 2008,127059,38.546091,-121.45774499999999,SACRAMENTO,CA,95817,3,2,Residential,False,ST
7517 50TH AVE,962,Thu May 15 00:00:00 EDT 2008,128687,38.507339,-121.41626699999999,SACRAMENTO,CA,95828,3,1,Residential,False,AVE
4071 EVALITA WAY,1089,Thu May 15 00:00:00 EDT 2008,129500,38.466388,-121.45886100000001,SACRAMENTO,CA,95823,3,2,Residential,False,WAY
7928 36TH AVE,1127,Thu May 15 00:00:00 EDT 2008,130000,38.52049,-121.411383,SACRAMENTO,CA,95824,3,2,Residential,False,AVE
6631 DEMARET DR,1309,Thu May 15 00:00:00 EDT 2008,131750,38.506382,-121.483574,SACRAMENTO,CA,95822,4,2,Residential,False,DR
7043 9TH AVE,970,Thu May 15 00:00:00 EDT 2008,132000,38.695589,-121.44413300000001,RIO LINDA,CA,95673,2,1,Residential,False,AVE
97 KENNELFORD CIR,1144,Thu May 15 00:00:00 EDT 2008,134000,38.462376,-121.426556,SACRAMENTO,CA,95823,3,2,Residential,False,CIR
2636 TRONERO WAY,1000,Thu May 15 00:00:00 EDT 2008,134000,38.593049,-121.30304,RANCHO CORDOVA,CA,95670,3,1,Residential,False,WAY
1530 TOPANGA LN Unit 204,0,Thu May 15 00:00:00 EDT 2008,138000,38.88415,-121.27027700000001,LINCOLN,CA,95648,0,0,Condo,True,LN
3604 KODIAK WAY,1206,Thu May 15 00:00:00 EDT 2008,142000,38.706175,-121.379776,ANTELOPE,CA,95843,3,2,Residential,False,WAY
2149 COTTAGE WAY,1285,Thu May 15 00:00:00 EDT 2008,143012,38.603593,-121.41701100000002,SACRAMENTO,CA,95825,3,1,Residential,False,WAY
8632 PRAIRIEWOODS DR,1543,Thu May 15 00:00:00 EDT 2008,145846,38.477563,-121.384382,SACRAMENTO,CA,95828,3,2,Residential,False,DR
612 STONE BLVD,884,Thu May 15 00:00:00 EDT 2008,147000,38.563084,-121.535579,WEST SACRAMENTO,CA,95691,2,1,Residential,False,BLVD
4180 12TH AVE,1019,Thu May 15 00:00:00 EDT 2008,148750,38.54117,-121.458129,SACRAMENTO,CA,95817,3,1,Residential,False,AVE
8025 ARROYO VISTA DR,1392,Thu May 15 00:00:00 EDT 2008,150000,38.46654,-121.41902900000001,SACRAMENTO,CA,95823,4,2,Residential,False,VISTA
5754 WALERGA RD Unit 4,924,Thu May 15 00:00:00 EDT 2008,150454,38.672567,-121.35675400000001,SACRAMENTO,CA,95842,2,1,Condo,False,RD
8 LA ROCAS CT,1217,Thu May 15 00:00:00 EDT 2008,151087,38.466159999999995,-121.448283,SACRAMENTO,CA,95823,3,2,Residential,False,CT
8636 LONGSPUR WAY,1670,Thu May 15 00:00:00 EDT 2008,157296,38.725873,-121.35856000000001,ANTELOPE,CA,95843,3,2,Residential,False,WAY
1941 EXPEDITION WAY,1302,Thu May 15 00:00:00 EDT 2008,157500,38.473775,-121.49377700000001,SACRAMENTO,CA,95832,3,2,Residential,False,WAY
4351 TURNBRIDGE DR,1488,Thu May 15 00:00:00 EDT 2008,160000,38.502034,-121.456027,SACRAMENTO,CA,95823,3,2,Residential,False,DR
6513 HOLIDAY WAY,1373,Thu May 15 00:00:00 EDT 2008,160000,38.685361,-121.376938,NORTH HIGHLANDS,CA,95660,3,2,Residential,False,WAY
8321 MISTLETOE WAY,1381,Thu May 15 00:00:00 EDT 2008,161250,38.717738,-121.308322,CITRUS HEIGHTS,CA,95621,4,2,Residential,False,WAY
5920 VALLEY GLEN WAY,1265,Thu May 15 00:00:00 EDT 2008,164000,38.462821000000005,-121.43313500000001,SACRAMENTO,CA,95823,3,2,Residential,False,WAY
2601 SAN FERNANDO WAY,881,Thu May 15 00:00:00 EDT 2008,165000,38.556178,-121.476256,SACRAMENTO,CA,95818,2,1,Residential,False,WAY
501 POPLAR AVE,0,Thu May 15 00:00:00 EDT 2008,165000,38.584526000000004,-121.534609,WEST SACRAMENTO,CA,95691,0,0,Residential,True,AVE
8008 SAINT HELENA CT,1608,Thu May 15 00:00:00 EDT 2008,165750,38.467012,-121.35996899999999,SACRAMENTO,CA,95829,4,2,Residential,False,CT
6517 DONEGAL DR,1344,Thu May 15 00:00:00 EDT 2008,166000,38.681554,-121.31293400000001,CITRUS HEIGHTS,CA,95621,3,1,Residential,False,DR
1001 RIO NORTE WAY,1202,Thu May 15 00:00:00 EDT 2008,169000,38.634291999999995,-121.485106,SACRAMENTO,CA,95834,3,2,Residential,False,WAY
604 P ST,1104,Thu May 15 00:00:00 EDT 2008,170000,38.893168,-121.305398,LINCOLN,CA,95648,3,2,Residential,False,ST
10001 WOODCREEK OAKS BLVD Unit 815,0,Thu May 15 00:00:00 EDT 2008,170000,38.795528999999995,-121.328819,ROSEVILLE,CA,95747,2,2,Condo,True,BLVD
7351 GIGI PL,1859,Thu May 15 00:00:00 EDT 2008,170000,38.490606,-121.410173,SACRAMENTO,CA,95828,4,2,Multi-Family,False,PL
7740 DIXIE LOU ST,1232,Thu May 15 00:00:00 EDT 2008,170000,38.475853,-121.47703899999999,SACRAMENTO,CA,95832,3,2,Residential,False,ST
7342 DAVE ST,1638,Thu May 15 00:00:00 EDT 2008,170725,38.490821999999994,-121.40164299999999,SACRAMENTO,CA,95828,3,1,Residential,False,ST
7687 HOWERTON DR,1177,Thu May 15 00:00:00 EDT 2008,171750,38.480859,-121.539745,SACRAMENTO,CA,95831,2,2,Residential,False,DR
26 KAMSON CT,1582,Thu May 15 00:00:00 EDT 2008,172000,38.622794,-121.499173,SACRAMENTO,CA,95833,3,2,Residential,False,CT
7045 PEEVEY CT,904,Thu May 15 00:00:00 EDT 2008,173056,38.502254,-121.451444,SACRAMENTO,CA,95823,2,2,Residential,False,CT
8916 GABLES MILL PL,1340,Thu May 15 00:00:00 EDT 2008,174000,38.433919,-121.422347,ELK GROVE,CA,95758,3,2,Residential,False,PL
1140 EDMONTON DR,1204,Thu May 15 00:00:00 EDT 2008,174250,38.62457,-121.48691299999999,SACRAMENTO,CA,95833,3,2,Residential,False,DR
8879 APPLE PEAR CT,1477,Thu May 15 00:00:00 EDT 2008,176850,38.44574,-121.3725,ELK GROVE,CA,95624,4,2,Residential,False,CT
9 WIND CT,1497,Thu May 15 00:00:00 EDT 2008,179500,38.45073,-121.42752800000001,SACRAMENTO,CA,95823,4,2,Residential,False,CT
8570 SHERATON DR,960,Thu May 15 00:00:00 EDT 2008,185000,38.667254,-121.24070800000001,FAIR OAKS,CA,95628,3,1,Residential,False,DR
1550 TOPANGA LN Unit 207,0,Thu May 15 00:00:00 EDT 2008,188000,38.884170000000005,-121.270222,LINCOLN,CA,95648,0,0,Condo,True,LN
1080 RIO NORTE WAY,1428,Thu May 15 00:00:00 EDT 2008,188700,38.634335,-121.486098,SACRAMENTO,CA,95834,3,2,Residential,False,WAY
5501 VALLETTA WAY,1039,Thu May 15 00:00:00 EDT 2008,189000,38.530144,-121.43749,SACRAMENTO,CA,95820,3,1,Residential,False,WAY
5624 MEMORY LN,1529,Thu May 15 00:00:00 EDT 2008,189000,38.66745,-121.2364,FAIR OAKS,CA,95628,3,1,Residential,False,LN
6622 WILLOWLEAF DR,1892,Thu May 15 00:00:00 EDT 2008,189836,38.699714,-121.31163500000001,CITRUS HEIGHTS,CA,95621,4,3,Residential,False,DR
27 MEGAN CT,1887,Thu May 15 00:00:00 EDT 2008,190000,38.649258,-121.46530800000001,SACRAMENTO,CA,95838,4,2,Residential,False,CT
6601 WOODMORE OAKS DR,1294,Thu May 15 00:00:00 EDT 2008,191250,38.687006,-121.254319,ORANGEVALE,CA,95662,3,2,Residential,False,DR
1973 DANVERS WAY,1638,Thu May 15 00:00:00 EDT 2008,191675,38.477568,-121.492574,SACRAMENTO,CA,95832,3,2,Residential,False,WAY
8001 ARROYO VISTA DR,1677,Thu May 15 00:00:00 EDT 2008,195500,38.46734,-121.419843,SACRAMENTO,CA,95823,3,2,Residential,False,VISTA
7409 VOYAGER WAY,1073,Thu May 15 00:00:00 EDT 2008,198000,38.700717,-121.3133,CITRUS HEIGHTS,CA,95621,3,1,Residential,False,WAY
815 CROSSWIND DR,1231,Thu May 15 00:00:00 EDT 2008,200000,38.651385999999995,-121.45042,SACRAMENTO,CA,95838,3,2,Residential,False,DR
5509 LAGUNA CREST WAY,1175,Thu May 15 00:00:00 EDT 2008,200000,38.42442,-121.440357,ELK GROVE,CA,95758,3,2,Residential,False,WAY
8424 MERRY HILL WAY,1416,Thu May 15 00:00:00 EDT 2008,200000,38.452075,-121.36646100000002,ELK GROVE,CA,95624,3,2,Residential,False,WAY
1525 PENNSYLVANIA AVE,0,Thu May 15 00:00:00 EDT 2008,200100,38.569943,-121.52753899999999,WEST SACRAMENTO,CA,95691,0,0,Residential,True,AVE
5954 BRIDGECROSS DR,1358,Thu May 15 00:00:00 EDT 2008,201528,38.68197,-121.500025,SACRAMENTO,CA,95835,3,2,Residential,False,DR
8789 SEQUOIA WOOD CT,1609,Thu May 15 00:00:00 EDT 2008,204750,38.438818,-121.37443,ELK GROVE,CA,95624,4,2,Residential,False,CT
6600 SILVERTHORNE CIR,1968,Thu May 15 00:00:00 EDT 2008,205000,38.68607,-121.34236899999999,SACRAMENTO,CA,95842,4,3,Residential,False,CIR
2221 2ND AVE,1089,Thu May 15 00:00:00 EDT 2008,205000,38.555781,-121.485331,SACRAMENTO,CA,95818,2,2,Residential,False,AVE
3230 SMATHERS WAY,1296,Thu May 15 00:00:00 EDT 2008,205900,38.623371999999996,-121.34766499999999,CARMICHAEL,CA,95608,3,2,Residential,False,WAY
5209 LAGUNA CREST WAY,1189,Thu May 15 00:00:00 EDT 2008,207000,38.424421,-121.44391499999999,ELK GROVE,CA,95758,2,2,Residential,False,WAY
416 LEITCH AVE,795,Thu May 15 00:00:00 EDT 2008,207973,38.612694,-121.45666899999999,SACRAMENTO,CA,95815,2,1,Residential,False,AVE
2100 BEATTY WAY,1371,Thu May 15 00:00:00 EDT 2008,208250,38.737882,-121.30814199999999,ROSEVILLE,CA,95747,3,2,Residential,False,WAY
6920 GILLINGHAM WAY,1310,Thu May 15 00:00:00 EDT 2008,208318,38.694278999999995,-121.373395,NORTH HIGHLANDS,CA,95660,3,1,Residential,False,WAY
82 WILDFLOWER DR,1262,Thu May 15 00:00:00 EDT 2008,209347,38.259708,-121.31161599999999,GALT,CA,95632,3,2,Residential,False,DR
8652 BANTON CIR,1740,Thu May 15 00:00:00 EDT 2008,211500,38.444,-121.370993,ELK GROVE,CA,95624,4,2,Residential,False,CIR
8428 MISTY PASS WAY,1517,Thu May 15 00:00:00 EDT 2008,212000,38.722959,-121.34711499999999,ANTELOPE,CA,95843,3,2,Residential,False,WAY
7958 ROSEVIEW WAY,1450,Thu May 15 00:00:00 EDT 2008,213000,38.467836,-121.410366,SACRAMENTO,CA,95828,3,2,Residential,False,WAY
9020 LUKEN CT,1416,Thu May 15 00:00:00 EDT 2008,216000,38.451398,-121.36661399999998,ELK GROVE,CA,95624,3,2,Residential,False,CT
7809 VALLECITOS WAY,888,Thu May 15 00:00:00 EDT 2008,216021,38.508217,-121.411207,SACRAMENTO,CA,95828,3,1,Residential,False,WAY
8445 OLD AUBURN RD,1882,Thu May 15 00:00:00 EDT 2008,219000,38.715423,-121.246743,CITRUS HEIGHTS,CA,95610,3,2,Residential,False,RD
10085 ATKINS DR,1302,Thu May 15 00:00:00 EDT 2008,219794,38.390893,-121.437821,ELK GROVE,CA,95757,3,2,Residential,False,DR
9185 CERROLINDA CIR,1418,Thu May 15 00:00:00 EDT 2008,220000,38.424496999999995,-121.42659499999999,ELK GROVE,CA,95758,3,2,Residential,False,CIR
9197 CORTINA CIR,0,Thu May 15 00:00:00 EDT 2008,220000,38.793152,-121.290025,ROSEVILLE,CA,95678,3,2,Condo,True,CIR
5429 HESPER WAY,1319,Thu May 15 00:00:00 EDT 2008,220000,38.665104,-121.315901,CARMICHAEL,CA,95608,4,2,Residential,False,WAY
1178 WARMWOOD CT,1770,Thu May 15 00:00:00 EDT 2008,220000,38.289544,-121.28460700000001,GALT,CA,95632,4,2,Residential,False,CT
4900 ELUDE CT,1627,Thu May 15 00:00:00 EDT 2008,223000,38.696740000000005,-121.35051899999999,SACRAMENTO,CA,95842,4,2,Residential,False,CT
3557 SODA WAY,0,Thu May 15 00:00:00 EDT 2008,224000,38.631026,-121.501879,SACRAMENTO,CA,95834,0,0,Residential,True,WAY
3528 SAINT GEORGE DR,1040,Thu May 15 00:00:00 EDT 2008,224000,38.629468,-121.37644499999999,SACRAMENTO,CA,95821,3,1,Residential,False,DR
7381 WASHBURN WAY,960,Thu May 15 00:00:00 EDT 2008,224252,38.70355,-121.375103,NORTH HIGHLANDS,CA,95660,3,1,Residential,False,WAY
2181 WINTERHAVEN CIR,0,Thu May 15 00:00:00 EDT 2008,224500,38.69757,-120.99573899999999,CAMERON PARK,CA,95682,3,2,Residential,True,CIR
7540 HICKORY AVE,1456,Thu May 15 00:00:00 EDT 2008,225000,38.703056,-121.235221,ORANGEVALE,CA,95662,3,1,Residential,False,AVE
5024 CHAMBERLIN CIR,1450,Thu May 15 00:00:00 EDT 2008,228000,38.389756,-121.446246,ELK GROVE,CA,95757,3,2,Residential,False,CIR
2400 INVERNESS DR,1358,Thu May 15 00:00:00 EDT 2008,229027,38.897814000000004,-121.32469099999999,LINCOLN,CA,95648,3,2,Residential,False,DR
5 BISHOPGATE CT,1329,Thu May 15 00:00:00 EDT 2008,229500,38.467936,-121.445477,SACRAMENTO,CA,95823,4,2,Residential,False,CT
5601 REXLEIGH DR,1715,Thu May 15 00:00:00 EDT 2008,230000,38.445342,-121.44150400000001,SACRAMENTO,CA,95823,4,2,Residential,False,DR
1909 YARNELL WAY,1262,Thu May 15 00:00:00 EDT 2008,230000,38.417382,-121.484325,ELK GROVE,CA,95758,3,2,Residential,False,WAY
9169 GARLINGTON CT,2280,Thu May 15 00:00:00 EDT 2008,232425,38.457679,-121.35961999999999,SACRAMENTO,CA,95829,4,3,Residential,False,CT
6932 RUSKUT WAY,1477,Thu May 15 00:00:00 EDT 2008,234000,38.499893,-121.45889,SACRAMENTO,CA,95823,3,2,Residential,False,WAY
7933 DAFFODIL WAY,1216,Thu May 15 00:00:00 EDT 2008,235000,38.708824,-121.256803,CITRUS HEIGHTS,CA,95610,3,2,Residential,False,WAY
8304 RED FOX WAY,1685,Thu May 15 00:00:00 EDT 2008,235301,38.417,-121.397424,ELK GROVE,CA,95758,4,2,Residential,False,WAY
3882 YELLOWSTONE LN,1362,Thu May 15 00:00:00 EDT 2008,235738,38.655245,-121.075915,EL DORADO HILLS,CA,95762,3,2,Residential,False,LN
